"","edon.x","dis_old.x","esc3","dsi_SQ_E3_sec","edon.y","dis_new","dis_old.y","esc1","dsi_SQ_E3_pob","pob_total","dif"
"347",11,18,5,0.368,11,10,18,7,0.49128602039109,1590,0.12328602039109
"348",11,10,5,0.368,11,10,18,7,0.49128602039109,1590,0.12328602039109
"349",11,21,7,0.598,11,19,21,5,0.620617392001729,1725,0.0226173920017291
"350",11,1,8,0.906,11,1,1,3,0.859966455223287,2342,0.0460335447767131
"351",11,8,9,0.528,11,8,8,9,0.49304806080507,1199,0.03495193919493
"352",11,13,1,0.458,11,18,19,4,0.455167660106824,1407,0.00283233989317599
"353",11,19,1,0.458,11,18,19,4,0.455167660106824,1407,0.00283233989317599
"354",11,11,13,0.349,11,11,11,13,0.443856213890299,5611,0.094856213890299
"355",11,12,13,0.349,11,11,11,13,0.443856213890299,5611,0.094856213890299
"356",11,11,13,0.349,11,11,12,13,0.443856213890299,7981,0.094856213890299
"357",11,12,13,0.349,11,11,12,13,0.443856213890299,7981,0.094856213890299
"358",11,4,16,0.306,11,3,4,17,0.368778891711664,5543,0.062778891711664
"359",11,3,16,0.306,11,3,4,17,0.368778891711664,5543,0.062778891711664
"360",11,4,16,0.306,11,3,3,17,0.368778891711664,6337,0.062778891711664
"361",11,3,16,0.306,11,3,3,17,0.368778891711664,6337,0.062778891711664
"362",11,7,18,0.246,11,7,7,19,0.185866768108483,1521,0.060133231891517
"363",11,5,18,0.246,11,7,7,19,0.185866768108483,1521,0.060133231891517
"364",11,6,18,0.246,11,7,7,19,0.185866768108483,1521,0.060133231891517
"365",11,7,18,0.246,11,7,5,19,0.185866768108483,759,0.060133231891517
"366",11,5,18,0.246,11,7,5,19,0.185866768108483,759,0.060133231891517
"367",11,6,18,0.246,11,7,5,19,0.185866768108483,759,0.060133231891517
"368",11,7,18,0.246,11,7,6,19,0.185866768108483,793,0.060133231891517
"369",11,5,18,0.246,11,7,6,19,0.185866768108483,793,0.060133231891517
"370",11,6,18,0.246,11,7,6,19,0.185866768108483,793,0.060133231891517
"371",11,20,10,0.604,11,20,20,11,0.657550619169867,2667,0.053550619169867
"372",11,18,5,0.368,11,10,10,7,0.49128602039109,4937,0.12328602039109
"373",11,10,5,0.368,11,10,10,7,0.49128602039109,4937,0.12328602039109
"374",11,14,12,0.463,11,14,14,12,0.346878420848194,2742,0.116121579151806
"375",12,8,4,0.988,12,8,8,24,0.997951935291525,1622,0.00995193529152505
"376",12,4,9,1,12,4,4,24,1,878,0
"377",12,5,5,1,12,5,5,18,1,1530,0
"378",12,3,7,1,12,3,3,18,1,1251,0
"379",12,9,6,1,12,9,9,20,1,6223,0
"380",12,6,8,1,12,6,6,22,1,2464,0
"381",12,7,3,1,12,7,7,21,1,1360,0
"382",12,26,1,0.925,12,26,26,12,0.887719920544835,3881,0.0372800794551651
"383",12,17,20,1,12,17,17,5,1,1519,0
"384",12,28,14,0.963,12,28,28,15,0.905141202027516,2557,0.0578587979724839
"385",12,27,15,0.979,12,27,27,15,0.931295304128585,1247,0.047704695871415
"386",12,20,22,1,12,20,20,11,1,728,0
"387",12,18,21,1,12,18,18,4,1,1844,0
"388",12,23,23,1,12,23,23,12,1,1259,0
"389",12,10,26,1,12,10,10,3,1,1007,0
"390",12,14,13,1,12,14,14,6,1,4404,0
"391",12,15,16,0.981,12,15,15,6,0.971477527349414,1370,0.00952247265058603
"392",12,12,27,0.99,12,12,12,10,0.997806550731613,675,0.00780655073161296
"393",12,25,12,0.904,12,25,25,27,0.884326694682989,7040,0.0196733053170111
"394",12,1,11,1,12,1,1,25,1,10726,0
"395",12,2,10,1,12,2,2,25,1,3651,0
"396",12,19,25,1,12,19,19,11,1,1868,0
"397",12,22,24,1,12,22,22,7,1,6477,0
"398",12,11,28,1,12,11,11,28,1,650,0
"399",12,13,18,1,12,13,13,13,1,2105,0
"400",12,24,19,1,12,24,24,12,1,1365,0
"401",12,16,17,1,12,16,16,8,1,6660,0
"402",12,21,2,1,12,21,21,4,1,1853,0
"403",13,18,9,0.479,13,1,18,8,0.442706274669176,1422,0.036293725330824
"404",13,1,9,0.479,13,1,18,8,0.442706274669176,1422,0.036293725330824
"405",13,10,4,0.336,13,10,10,8,0.303233084403132,2833,0.032766915596868
"406",13,11,4,0.336,13,10,10,8,0.303233084403132,2833,0.032766915596868
"407",13,3,4,0.336,13,10,10,8,0.303233084403132,2833,0.032766915596868
"408",13,14,1,0.216,13,2,14,2,0.236724351717074,5385,0.020724351717074
"409",13,5,6,0.497,13,3,5,2,0.563656850581116,2062,0.066656850581116
"410",13,16,18,0.43,13,4,16,6,0.400293881912904,2564,0.029706118087096
"411",13,17,18,0.43,13,4,16,6,0.400293881912904,2564,0.029706118087096
"412",13,10,4,0.336,13,10,11,5,0.303233084403132,2261,0.032766915596868
"413",13,11,4,0.336,13,10,11,5,0.303233084403132,2261,0.032766915596868
"414",13,3,4,0.336,13,10,11,5,0.303233084403132,2261,0.032766915596868
"415",13,13,14,0.349,13,7,13,16,0.327451216770549,2734,0.021548783229451
"416",13,15,7,0.348,13,8,15,1,0.324161539750557,2766,0.023838460249443
"417",13,9,7,0.348,13,8,15,1,0.324161539750557,2766,0.023838460249443
"418",13,8,7,0.348,13,8,15,1,0.324161539750557,2766,0.023838460249443
"419",13,10,4,0.336,13,10,3,5,0.303233084403132,4495,0.032766915596868
"420",13,11,4,0.336,13,10,3,5,0.303233084403132,4495,0.032766915596868
"421",13,3,4,0.336,13,10,3,5,0.303233084403132,4495,0.032766915596868
"422",13,6,5,0.726,13,4,6,6,0.650594295491363,1342,0.0754057045086369
"423",13,4,5,0.726,13,4,6,6,0.650594295491363,1342,0.0754057045086369
"424",13,16,18,0.43,13,9,17,11,0.400293881912904,2668,0.029706118087096
"425",13,17,18,0.43,13,9,17,11,0.400293881912904,2668,0.029706118087096
"426",13,15,7,0.348,13,8,9,1,0.324161539750557,623,0.023838460249443
"427",13,9,7,0.348,13,8,9,1,0.324161539750557,623,0.023838460249443
"428",13,8,7,0.348,13,8,9,1,0.324161539750557,623,0.023838460249443
"429",13,2,13,0.604,13,12,2,7,0.463856353164019,1723,0.140143646835981
"430",13,18,9,0.479,13,1,1,7,0.442706274669176,1376,0.036293725330824
"431",13,1,9,0.479,13,1,1,7,0.442706274669176,1376,0.036293725330824
"432",13,7,16,0.596,13,18,7,18,0.742729497641092,920,0.146729497641092
"433",13,6,5,0.726,13,4,4,6,0.650594295491363,2114,0.0754057045086369
"434",13,4,5,0.726,13,4,4,6,0.650594295491363,2114,0.0754057045086369
"435",13,15,7,0.348,13,8,8,1,0.324161539750557,1343,0.023838460249443
"436",13,9,7,0.348,13,8,8,1,0.324161539750557,1343,0.023838460249443
"437",13,8,7,0.348,13,8,8,1,0.324161539750557,1343,0.023838460249443
"438",13,12,17,0.788,13,13,12,10,0.754052960368244,1715,0.033947039631756
"439",13,18,1,1,13,1,18,8,0.647024111074616,1422,0.352975888925384
"440",13,14,2,1,13,2,14,2,0.529683759413143,5385,0.470316240586857
"441",13,16,4,1,13,4,16,6,1,2564,0
"442",13,10,10,1,13,10,11,5,0.616422579490452,2261,0.383577420509548
"443",13,5,6,1,13,6,5,3,0.788599289371218,2696,0.211400710628782
"444",13,13,7,1,13,7,13,16,1,2734,0
"445",13,18,8,1,13,8,18,1,0.896940833226069,2786,0.103059166773931
"446",13,16,18,1,13,18,16,18,1,1298,0
"447",13,17,9,1,13,9,17,11,0.942418573661687,2668,0.057581426338313
"448",13,2,12,1,13,12,2,7,0.869223717654902,1723,0.130776282345098
"449",13,14,2,1,13,2,14,9,0.529683759413143,3077,0.470316240586857
"450",13,13,11,1,13,11,13,17,1,1969,0
"451",13,2,12,1,13,12,2,15,0.869223717654902,3167,0.130776282345098
"452",13,2,16,1,13,16,2,13,1,1153,0
"453",13,1,15,1,13,15,1,12,1,14321,0
"454",13,12,13,1,13,13,12,10,1,1715,0
"455",13,5,3,1,13,3,4,4,0.291344821633298,1398,0.708655178366702
"456",13,3,17,1,13,17,3,14,1,11799,0
"457",14,3,2,0.151,14,2,3,3,0.111926942181978,1998,0.039073057818022
"458",14,7,2,0.151,14,2,3,3,0.111926942181978,1998,0.039073057818022
"459",14,17,4,0.605,14,4,17,8,0.609802915535873,2431,0.00480291553587298
"460",14,18,4,0.605,14,4,17,8,0.609802915535873,2431,0.00480291553587298
"461",14,5,4,0.605,14,4,17,8,0.609802915535873,2431,0.00480291553587298
"462",14,1,3,0.991,14,3,1,8,0.993118838450891,2618,0.002118838450891
"463",14,0,3,0.991,14,3,1,8,0.993118838450891,2618,0.002118838450891
"464",14,19,5,0.593,14,5,19,4,0.611714264392951,1127,0.018714264392951
"465",14,17,4,0.605,14,4,18,8,0.609802915535873,3485,0.00480291553587298
"466",14,18,4,0.605,14,4,18,8,0.609802915535873,3485,0.00480291553587298
"467",14,5,4,0.605,14,4,18,8,0.609802915535873,3485,0.00480291553587298
"468",14,17,4,0.605,14,4,5,6,0.609802915535873,983,0.00480291553587298
"469",14,18,4,0.605,14,4,5,6,0.609802915535873,983,0.00480291553587298
"470",14,5,4,0.605,14,4,5,6,0.609802915535873,983,0.00480291553587298
"471",14,15,8,1,14,8,15,7,1,1248,0
"472",14,1,3,0.991,14,3,0,2,0.993118838450891,945,0.002118838450891
"473",14,0,3,0.991,14,3,0,2,0.993118838450891,945,0.002118838450891
"474",14,2,9,1,14,9,2,5,1,5485,0
"475",14,12,13,0.364,14,13,12,14,0.397517129430334,693,0.033517129430334
"476",14,8,13,0.364,14,13,12,14,0.397517129430334,693,0.033517129430334
"477",14,9,12,0.682,14,12,9,12,0.674842293321247,1303,0.00715770667875304
"478",14,11,12,0.682,14,12,9,12,0.674842293321247,1303,0.00715770667875304
"479",14,9,12,0.682,14,12,11,12,0.674842293321247,1523,0.00715770667875304
"480",14,11,12,0.682,14,12,11,12,0.674842293321247,1523,0.00715770667875304
"481",14,13,11,0.443,14,11,13,13,0.451009938101707,1863,0.00800993810170697
"482",14,14,10,0.646,14,10,14,11,0.663250190174961,1657,0.017250190174961
"483",14,12,13,0.364,14,13,8,14,0.397517129430334,3015,0.033517129430334
"484",14,8,13,0.364,14,13,8,14,0.397517129430334,3015,0.033517129430334
"485",14,3,2,0.151,14,2,7,1,0.111926942181978,21175,0.039073057818022
"486",14,7,2,0.151,14,2,7,1,0.111926942181978,21175,0.039073057818022
"487",14,16,14,0.793,14,14,16,20,0.745429961307997,1791,0.047570038692003
"488",14,20,16,0.84,14,16,20,19,0.777166741421115,6516,0.062833258578885
"489",14,10,19,0.566,14,19,10,16,0.46548024831325,1554,0.10051975168675
"490",14,6,19,0.566,14,19,10,16,0.46548024831325,1554,0.10051975168675
"491",14,4,17,0.748,14,17,4,17,0.865868291898193,1749,0.117868291898193
"492",14,10,19,0.566,14,19,6,17,0.46548024831325,4328,0.10051975168675
"493",14,6,19,0.566,14,19,6,17,0.46548024831325,4328,0.10051975168675
"494",15,13,4,0.421,15,14,13,10,0.416021641380062,1958,0.00497835861993801
"495",15,14,4,0.421,15,14,13,10,0.416021641380062,1958,0.00497835861993801
"496",15,39,16,0.83,15,39,39,17,0.834159946067365,2688,0.00415994606736503
"497",15,8,1,0.516,15,9,8,9,0.445049055053641,1222,0.070950944946359
"498",15,9,1,0.516,15,9,8,9,0.445049055053641,1222,0.070950944946359
"499",15,34,1,0.516,15,9,8,9,0.445049055053641,1222,0.070950944946359
"500",15,45,5,0.361,15,45,45,5,0.314139431514887,2225,0.046860568485113
"501",15,5,9,0.594,15,7,5,6,0.509590898424259,2665,0.084409101575741
"502",15,7,9,0.594,15,7,5,6,0.509590898424259,2665,0.084409101575741
"503",15,10,10,0.46,15,10,10,8,0.525521157162465,2417,0.0655211571624649
"504",15,11,10,0.46,15,10,10,8,0.525521157162465,2417,0.0655211571624649
"505",15,8,1,0.516,15,9,9,1,0.445049055053641,2162,0.070950944946359
"506",15,9,1,0.516,15,9,9,1,0.445049055053641,2162,0.070950944946359
"507",15,34,1,0.516,15,9,9,1,0.445049055053641,2162,0.070950944946359
"508",15,28,11,0.529,15,28,28,12,0.541284803922994,1664,0.012284803922994
"509",15,20,33,0.506,15,20,20,36,0.650104773916757,2255,0.144104773916757
"510",15,23,15,0.815,15,23,23,15,0.854246005502192,3793,0.039246005502192
"511",15,6,2,0.504,15,4,6,6,0.455295391046302,2914,0.048704608953698
"512",15,4,2,0.504,15,4,6,6,0.455295391046302,2914,0.048704608953698
"513",15,16,38,0.228,15,29,16,42,0.178579022758779,1678,0.049420977241221
"514",15,29,38,0.228,15,29,16,42,0.178579022758779,1678,0.049420977241221
"515",15,38,32,0.464,15,38,38,35,0.446382292376232,4059,0.017617707623768
"516",15,8,1,0.516,15,9,34,9,0.445049055053641,3706,0.070950944946359
"517",15,9,1,0.516,15,9,34,9,0.445049055053641,3706,0.070950944946359
"518",15,34,1,0.516,15,9,34,9,0.445049055053641,3706,0.070950944946359
"519",15,27,13,0.39,15,1,27,12,0.460506307824018,2480,0.070506307824018
"520",15,36,31,0.256,15,12,36,37,0.254055404764982,6236,0.001944595235018
"521",15,19,34,0.445,15,19,19,37,0.505982461811679,852,0.060982461811679
"522",15,43,37,0.669,15,43,43,38,0.619473121670154,2229,0.049526878329846
"523",15,13,4,0.421,15,14,14,10,0.416021641380062,2660,0.00497835861993801
"524",15,14,4,0.421,15,14,14,10,0.416021641380062,2660,0.00497835861993801
"525",15,35,6,0.814,15,35,35,6,0.759953568615445,3441,0.0540464313845549
"526",15,40,18,0.208,15,5,40,15,0.213513339496597,5551,0.00551333949659702
"527",15,31,17,0.358,15,3,31,19,0.388007874326451,4673,0.030007874326451
"528",15,10,10,0.46,15,10,11,8,0.525521157162465,3835,0.0655211571624649
"529",15,11,10,0.46,15,10,11,8,0.525521157162465,3835,0.0655211571624649
"530",15,21,28,0.604,15,21,21,25,0.567761246203928,2378,0.036238753796072
"531",15,22,24,0.477,15,22,22,28,0.475797994090474,4157,0.00120200590952596
"532",15,42,23,0.588,15,42,42,27,0.616184781718404,2471,0.028184781718404
"533",15,33,25,0.357,15,6,33,23,0.419324277196297,3882,0.062324277196297
"534",15,17,7,0.567,15,17,17,4,0.672982298479478,2586,0.105982298479478
"535",15,44,7,0.567,15,17,17,4,0.672982298479478,2586,0.105982298479478
"536",15,17,7,0.567,15,17,44,3,0.672982298479478,2967,0.105982298479478
"537",15,44,7,0.567,15,17,44,3,0.672982298479478,2967,0.105982298479478
"538",15,15,8,0.286,15,15,15,3,0.333496556855269,1659,0.047496556855269
"539",15,3,8,0.286,15,15,15,3,0.333496556855269,1659,0.047496556855269
"540",15,15,8,0.286,15,15,3,3,0.333496556855269,3322,0.047496556855269
"541",15,3,8,0.286,15,15,3,3,0.333496556855269,3322,0.047496556855269
"542",15,5,9,0.594,15,7,7,6,0.509590898424259,2311,0.084409101575741
"543",15,7,9,0.594,15,7,7,6,0.509590898424259,2311,0.084409101575741
"544",15,6,2,0.504,15,4,4,2,0.455295391046302,3157,0.048704608953698
"545",15,4,2,0.504,15,4,4,2,0.455295391046302,3157,0.048704608953698
"546",15,30,41,0.495,15,32,30,44,0.575658084339433,1832,0.080658084339433
"547",15,16,38,0.228,15,29,29,42,0.178579022758779,1436,0.049420977241221
"548",15,29,38,0.228,15,29,29,42,0.178579022758779,1436,0.049420977241221
"549",15,25,20,0.323,15,25,25,21,0.325467470497342,4958,0.00246747049734197
"550",15,32,21,0.608,15,41,32,20,0.579377170228243,2438,0.028622829771757
"551",15,41,21,0.608,15,41,32,20,0.579377170228243,2438,0.028622829771757
"552",15,32,21,0.608,15,41,41,20,0.579377170228243,1695,0.028622829771757
"553",15,41,21,0.608,15,41,41,20,0.579377170228243,1695,0.028622829771757
"554",15,24,22,0.551,15,24,24,22,0.565648649243224,1647,0.014648649243224
"555",15,26,22,0.551,15,24,24,22,0.565648649243224,1647,0.014648649243224
"556",15,24,22,0.551,15,24,26,22,0.565648649243224,1975,0.014648649243224
"557",15,26,22,0.551,15,24,26,22,0.565648649243224,1975,0.014648649243224
"558",15,12,3,0.32,15,13,12,8,0.335759226520998,1681,0.015759226520998
"559",15,37,27,0.356,15,37,37,26,0.358911534910502,9693,0.002911534910502
"560",15,18,35,0.648,15,18,18,40,0.596664724581685,1688,0.0513352754183151
"561",15,2,43,0.308,15,34,2,32,0.355862335806976,2997,0.047862335806976
"562",15,1,43,0.308,15,34,2,32,0.355862335806976,2997,0.047862335806976
"563",15,2,43,0.308,15,34,1,32,0.355862335806976,681,0.047862335806976
"564",15,1,43,0.308,15,34,1,32,0.355862335806976,681,0.047862335806976
"565",16,19,14,0.845,16,14,19,5,0.885712448835266,1889,0.040712448835266
"566",16,21,10,0.897,16,10,21,8,0.84968574066903,2596,0.04731425933097
"567",16,8,12,0.738,16,12,8,9,0.741818096774948,1894,0.00381809677494804
"568",16,2,9,0.709,16,9,2,13,0.758874421399437,1073,0.049874421399437
"569",16,13,2,1,16,2,13,14,1,986,0
"570",16,23,11,0.656,16,11,23,3,0.628473387219765,2653,0.027526612780235
"571",16,20,11,0.656,16,11,23,3,0.628473387219765,2653,0.027526612780235
"572",16,3,8,1,16,8,3,15,1,1459,0
"573",16,22,16,0.872,16,16,22,3,0.858683201212736,2906,0.013316798787264
"574",16,4,1,0.887,16,1,4,11,0.907199912896297,1475,0.020199912896297
"575",16,18,6,0.764,16,6,18,4,0.709630922125706,3422,0.054369077874294
"576",16,7,4,0.248,16,4,7,10,0.215455134371135,875,0.032544865628865
"577",16,15,4,0.248,16,4,7,10,0.215455134371135,875,0.032544865628865
"578",16,14,4,0.248,16,4,7,10,0.215455134371135,875,0.032544865628865
"579",16,9,15,0.453,16,15,9,2,0.436492870071962,1362,0.016507129928038
"580",16,5,15,0.453,16,15,9,2,0.436492870071962,1362,0.016507129928038
"581",16,9,15,0.453,16,15,5,2,0.436492870071962,744,0.016507129928038
"582",16,5,15,0.453,16,15,5,2,0.436492870071962,744,0.016507129928038
"583",16,1,5,0.806,16,5,1,13,0.849343419237189,1178,0.043343419237189
"584",16,7,4,0.248,16,4,15,10,0.215455134371135,2060,0.032544865628865
"585",16,15,4,0.248,16,4,15,10,0.215455134371135,2060,0.032544865628865
"586",16,14,4,0.248,16,4,15,10,0.215455134371135,2060,0.032544865628865
"587",16,12,3,0.601,16,3,12,12,0.613051358500246,6009,0.012051358500246
"588",16,24,18,1,16,18,24,18,1,10135,0
"589",16,10,20,0.57,16,20,10,22,0.688235425558063,1544,0.118235425558063
"590",16,11,21,0.31,16,21,11,22,0.456853257757089,1116,0.146853257757089
"591",16,17,19,0.41,16,19,17,21,0.466948622229894,358,0.056948622229894
"592",16,16,19,0.41,16,19,17,21,0.466948622229894,358,0.056948622229894
"593",16,17,19,0.41,16,19,16,22,0.466948622229894,412,0.056948622229894
"594",16,16,19,0.41,16,19,16,22,0.466948622229894,412,0.056948622229894
"595",16,23,11,0.656,16,11,20,8,0.628473387219765,3297,0.027526612780235
"596",16,20,11,0.656,16,11,20,8,0.628473387219765,3297,0.027526612780235
"597",16,7,4,0.248,16,4,14,10,0.215455134371135,3146,0.032544865628865
"598",16,15,4,0.248,16,4,14,10,0.215455134371135,3146,0.032544865628865
"599",16,14,4,0.248,16,4,14,10,0.215455134371135,3146,0.032544865628865
"600",16,6,17,1,16,17,6,17,1,2485,0
"601",17,9,1,0.462,17,9,9,1,0.553639079247935,2107,0.091639079247935
"602",17,8,1,0.462,17,9,9,1,0.553639079247935,2107,0.091639079247935
"603",17,13,11,0.614,17,4,13,11,0.619103432016436,2745,0.00510343201643604
"604",17,17,11,0.614,17,4,13,11,0.619103432016436,2745,0.00510343201643604
"605",17,18,2,0.633,17,11,18,2,0.594144562562356,3542,0.038855437437644
"606",17,11,2,0.633,17,11,18,2,0.594144562562356,3542,0.038855437437644
"607",17,16,3,0.477,17,10,16,3,0.508502601020058,1941,0.031502601020058
"608",17,10,3,0.477,17,10,16,3,0.508502601020058,1941,0.031502601020058
"609",17,9,1,0.462,17,9,8,4,0.553639079247935,1071,0.091639079247935
"610",17,8,1,0.462,17,9,8,4,0.553639079247935,1071,0.091639079247935
"611",17,14,12,0.53,17,4,14,12,0.629817731831189,5717,0.099817731831189
"612",17,15,12,0.53,17,4,14,12,0.629817731831189,5717,0.099817731831189
"613",17,14,12,0.53,17,7,15,12,0.629817731831189,1380,0.099817731831189
"614",17,15,12,0.53,17,7,15,12,0.629817731831189,1380,0.099817731831189
"615",17,1,9,0.409,17,2,1,10,0.381560191433202,4047,0.027439808566798
"616",17,3,9,0.409,17,2,1,10,0.381560191433202,4047,0.027439808566798
"617",17,4,9,0.409,17,2,1,10,0.381560191433202,4047,0.027439808566798
"618",17,2,8,0.326,17,1,2,8,0.394811689822157,4773,0.068811689822157
"619",17,1,9,0.409,17,2,3,10,0.381560191433202,1242,0.027439808566798
"620",17,3,9,0.409,17,2,3,10,0.381560191433202,1242,0.027439808566798
"621",17,4,9,0.409,17,2,3,10,0.381560191433202,1242,0.027439808566798
"622",17,1,9,0.409,17,2,4,10,0.381560191433202,936,0.027439808566798
"623",17,3,9,0.409,17,2,4,10,0.381560191433202,936,0.027439808566798
"624",17,4,9,0.409,17,2,4,10,0.381560191433202,936,0.027439808566798
"625",17,5,4,0.28,17,8,5,5,0.33052259872293,5445,0.05052259872293
"626",17,6,6,0.483,17,6,6,6,0.343587586572479,1865,0.139412413427521
"627",17,7,6,0.483,17,6,6,6,0.343587586572479,1865,0.139412413427521
"628",17,6,6,0.483,17,6,7,6,0.343587586572479,3503,0.139412413427521
"629",17,7,6,0.483,17,6,7,6,0.343587586572479,3503,0.139412413427521
"630",17,18,2,0.633,17,11,11,1,0.594144562562356,2087,0.038855437437644
"631",17,11,2,0.633,17,11,11,1,0.594144562562356,2087,0.038855437437644
"632",17,13,11,0.614,17,4,17,11,0.619103432016436,2583,0.00510343201643604
"633",17,17,11,0.614,17,4,17,11,0.619103432016436,2583,0.00510343201643604
"634",17,12,10,0.174,17,3,12,9,0.170593944951444,2222,0.00340605504855598
"635",17,16,3,0.477,17,10,10,3,0.508502601020058,2263,0.031502601020058
"636",17,10,3,0.477,17,10,10,3,0.508502601020058,2263,0.031502601020058
"637",13,18,1,1,17,9,9,1,0.484600265442793,2107,0.515399734557207
"638",13,13,11,1,17,4,13,11,0.608560662494359,2745,0.391439337505641
"639",13,14,2,1,17,11,18,2,0.424086280335869,3542,0.575913719664131
"640",13,5,3,1,17,10,16,3,0.748962141762,1941,0.251037858238
"641",13,18,1,1,17,9,8,4,0.484600265442793,1071,0.515399734557207
"642",13,13,11,1,17,4,14,12,0.608560662494359,5717,0.391439337505641
"643",13,17,9,1,17,2,1,10,0.894333565332982,4047,0.105666434667018
"644",13,18,8,1,17,1,1,8,0.937625624903365,3264,0.062374375096635
"645",13,10,10,1,17,3,2,9,0.887508068710949,2520,0.112491931289051
"646",NA,NA,NA,NA,17,5,4,NA,0,5979,NA
"647",13,16,4,1,17,8,5,5,1,5445,0
"648",13,5,6,1,17,6,6,6,1,1865,0
"649",13,13,7,1,17,12,6,7,1,6275,0
"650",18,18,1,0.77,18,1,18,1,0.776477254330581,767,0.00647725433058099
"651",18,16,1,0.77,18,1,18,1,0.776477254330581,767,0.00647725433058099
"652",18,7,18,0.734,18,16,7,17,0.715922854747042,835,0.018077145252958
"653",18,13,18,0.734,18,16,7,17,0.715922854747042,835,0.018077145252958
"654",18,7,18,0.734,18,16,13,17,0.715922854747042,548,0.018077145252958
"655",18,13,18,0.734,18,16,13,17,0.715922854747042,548,0.018077145252958
"656",18,14,3,0.191,18,18,14,12,0.444149836398511,23216,0.253149836398511
"657",18,8,13,0.529,18,15,8,16,0.515391020303593,1166,0.0136089796964071
"658",18,6,12,0.3,18,3,6,18,0.248664000086718,2092,0.051335999913282
"659",18,18,1,0.77,18,1,16,2,0.776477254330581,1308,0.00647725433058099
"660",18,16,1,0.77,18,1,16,2,0.776477254330581,1308,0.00647725433058099
"661",18,9,14,0.785,18,10,9,13,0.772233962534475,2597,0.0127660374655251
"662",18,3,17,0.194,18,13,3,10,0.15128411185921,2125,0.04271588814079
"663",18,10,16,0.521,18,5,10,14,0.491164335147042,1064,0.029835664852958
"664",18,11,16,0.521,18,5,10,14,0.491164335147042,1064,0.029835664852958
"665",18,12,16,0.521,18,5,10,14,0.491164335147042,1064,0.029835664852958
"666",18,10,16,0.521,18,5,11,14,0.491164335147042,1230,0.029835664852958
"667",18,11,16,0.521,18,5,11,14,0.491164335147042,1230,0.029835664852958
"668",18,12,16,0.521,18,5,11,14,0.491164335147042,1230,0.029835664852958
"669",18,10,16,0.521,18,5,12,14,0.491164335147042,506,0.029835664852958
"670",18,11,16,0.521,18,5,12,14,0.491164335147042,506,0.029835664852958
"671",18,12,16,0.521,18,5,12,14,0.491164335147042,506,0.029835664852958
"672",18,17,2,0.685,18,2,17,2,0.658121638394704,829,0.0268783616052961
"673",18,5,11,0.323,18,6,5,8,0.273764314739564,1533,0.049235685260436
"674",18,4,11,0.323,18,6,5,8,0.273764314739564,1533,0.049235685260436
"675",18,2,8,0.68,18,8,2,4,0.624670712327891,2510,0.0553292876721091
"676",18,1,9,0.644,18,9,1,9,0.735071488645921,535,0.091071488645921
"677",18,5,11,0.323,18,6,4,9,0.273764314739564,1798,0.049235685260436
"678",18,4,11,0.323,18,6,4,9,0.273764314739564,1798,0.049235685260436
"679",18,15,15,0.466,18,4,15,3,0.482101542416452,1056,0.016101542416452
"680",19,20,1,0.694,19,20,20,3,0.657042336662653,1144,0.036957663337347
"681",19,22,2,0.489,19,21,22,1,0.474473638420045,767,0.014526361579955
"682",19,21,2,0.489,19,21,22,1,0.474473638420045,767,0.014526361579955
"683",19,24,4,0.694,19,26,24,2,0.58123618041552,7095,0.11276381958448
"684",19,26,4,0.694,19,26,24,2,0.58123618041552,7095,0.11276381958448
"685",19,22,2,0.489,19,21,21,1,0.474473638420045,16,0.014526361579955
"686",19,21,2,0.489,19,21,21,1,0.474473638420045,16,0.014526361579955
"687",19,16,12,0.42,19,5,16,10,0.244848119393985,3790,0.175151880606015
"688",19,24,4,0.694,19,26,26,4,0.58123618041552,2174,0.11276381958448
"689",19,26,4,0.694,19,26,26,4,0.58123618041552,2174,0.11276381958448
"690",19,23,5,0.293,19,23,23,25,0.188371842225877,2417,0.104628157774123
"691",19,18,25,0.875,19,18,18,23,0.826603047810688,2003,0.0483969521893119
"692",19,17,15,0.585,19,25,17,13,0.412323656620095,4598,0.172676343379905
"693",19,15,7,0.505,19,12,15,5,0.636562706377147,284,0.131562706377147
"694",19,12,7,0.505,19,12,15,5,0.636562706377147,284,0.131562706377147
"695",19,15,7,0.505,19,12,12,5,0.636562706377147,526,0.131562706377147
"696",19,12,7,0.505,19,12,12,5,0.636562706377147,526,0.131562706377147
"697",19,14,10,0.457,19,14,14,8,0.445266217302579,6041,0.011733782697421
"698",19,13,8,0.361,19,15,13,6,0.2846813755105,1708,0.0763186244895
"699",19,25,3,0.31,19,24,25,4,0.327137298795438,1477,0.017137298795438
"700",19,3,19,0.169,19,11,3,19,0.111461111537941,1117,0.057538888462059
"701",19,5,20,0.44,19,4,5,20,0.463332798362991,1519,0.023332798362991
"702",19,4,20,0.44,19,4,5,20,0.463332798362991,1519,0.023332798362991
"703",19,5,20,0.44,19,4,4,20,0.463332798362991,1476,0.023332798362991
"704",19,4,20,0.44,19,4,4,20,0.463332798362991,1476,0.023332798362991
"705",19,6,18,0.335,19,6,6,18,0.361310165182915,137,0.026310165182915
"706",19,7,18,0.335,19,6,6,18,0.361310165182915,137,0.026310165182915
"707",19,8,18,0.335,19,6,6,18,0.361310165182915,137,0.026310165182915
"708",19,6,18,0.335,19,6,7,18,0.361310165182915,295,0.026310165182915
