"seccion","X.x","munn.x","edon.x","disloc2015","disloc2017","disfed2017","X.y","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","panal_clv1","pan_clv1","prd_clv1","pt_clv1","pvem_clv1","pan_clv2","esc1_mcCLV1","esc1_panalCLV1","esc1_panCLV1","esc1_prdCLV1","esc1_pvemCLV1","esc2_panCLV2","SQ","dsiSQ_E1"
710,704,57,31,10,6,3,704,31,57,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
711,705,57,31,10,6,3,705,31,57,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
712,706,57,31,10,6,3,706,31,57,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
713,707,57,31,10,6,3,707,31,57,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
714,708,57,31,10,6,3,708,31,57,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
715,709,58,31,12,3,1,709,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
716,710,58,31,12,3,1,710,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
717,711,58,31,12,3,1,711,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
718,712,58,31,12,3,1,712,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
719,713,58,31,12,3,1,713,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
720,714,58,31,12,3,1,714,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
721,715,58,31,12,3,1,715,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
722,716,58,31,12,3,1,716,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
723,717,58,31,12,3,1,717,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
724,718,58,31,12,3,1,718,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
725,719,58,31,12,3,1,719,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
726,720,58,31,12,3,1,720,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
727,721,58,31,12,3,1,721,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
728,722,58,31,12,3,1,722,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
729,723,58,31,12,3,1,723,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
730,724,58,31,12,3,1,724,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
732,725,58,31,12,3,1,725,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
733,726,58,31,12,3,1,726,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
734,727,59,31,9,4,2,727,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
735,728,59,31,9,4,2,728,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
736,729,59,31,9,4,2,729,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
737,730,59,31,9,4,2,730,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
738,731,59,31,9,4,2,731,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
739,732,59,31,9,4,2,732,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
740,733,59,31,9,4,2,733,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
741,734,59,31,9,4,2,734,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
742,735,59,31,9,4,2,735,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
743,736,59,31,9,4,2,736,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
744,737,59,31,9,4,2,737,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
745,738,59,31,9,4,2,738,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
746,739,59,31,9,4,2,739,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
747,740,59,31,9,4,2,740,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
748,741,59,31,9,4,2,741,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
749,742,59,31,9,4,2,742,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
750,743,59,31,9,4,2,743,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
751,744,59,31,9,4,2,744,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
752,745,59,31,9,4,2,745,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
753,746,59,31,9,4,2,746,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
754,747,59,31,9,4,2,747,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
755,748,59,31,9,4,2,748,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
756,749,59,31,9,4,2,749,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
757,750,59,31,9,4,2,750,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
758,751,59,31,9,4,2,751,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
759,752,59,31,9,4,2,752,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
760,753,59,31,9,4,2,753,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
761,754,59,31,9,4,2,754,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
762,755,59,31,9,4,2,755,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
763,756,59,31,9,4,2,756,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
764,757,59,31,9,4,2,757,31,59,3,7,4,9,2,7,9,3,6,4,0,0,0,0,0,0,9,0.891
765,758,60,31,15,7,3,758,31,60,9,3,7,2,5,3,7,9,3,7,0,0,0,0,0,0,15,0.342
766,759,61,31,10,6,3,759,31,61,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
767,760,61,31,10,6,3,760,31,61,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
768,761,61,31,10,6,3,761,31,61,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
769,762,62,31,13,9,1,762,31,62,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.392
770,763,62,31,13,9,1,763,31,62,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.392
771,764,62,31,13,9,1,764,31,62,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.392
772,765,63,31,8,1,2,765,31,63,5,8,1,4,2,8,8,5,6,1,0,0,0,0,0,0,13,0.392
773,766,63,31,8,1,2,766,31,63,5,8,1,4,2,8,8,5,6,1,0,0,0,0,0,0,13,0.392
774,767,63,31,8,1,2,767,31,63,5,8,1,4,2,8,8,5,6,1,0,0,0,0,0,0,13,0.392
775,768,64,31,14,7,1,768,31,64,6,6,7,8,5,6,4,6,1,7,0,0,1,0,0,0,15,0.268
776,769,65,31,10,6,3,769,31,65,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
777,770,65,31,10,6,3,770,31,65,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
778,771,66,31,13,9,1,771,31,66,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
779,772,66,31,13,9,1,772,31,66,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
780,773,66,31,13,9,1,773,31,66,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
781,774,67,31,14,2,2,774,31,67,2,4,2,3,3,4,4,2,1,2,0,0,0,0,0,0,14,0.21
782,775,67,31,14,2,2,775,31,67,2,4,2,3,3,4,4,2,1,2,0,0,0,0,0,0,14,0.21
783,776,67,31,14,2,2,776,31,67,2,4,2,3,3,4,4,2,1,2,0,0,0,0,0,0,14,0.21
784,777,67,31,14,2,2,777,31,67,2,4,2,3,3,4,4,2,1,2,0,0,0,0,0,0,14,0.21
785,778,67,31,14,2,2,778,31,67,2,4,2,3,3,4,4,2,1,2,0,0,0,0,0,0,14,0.21
786,779,68,31,10,5,2,779,31,68,3,7,5,9,7,7,9,3,7,5,0,0,0,0,0,0,9,0.891
787,780,68,31,10,5,2,780,31,68,3,7,5,9,7,7,9,3,7,5,0,0,0,0,0,0,9,0.891
788,781,68,31,10,5,2,781,31,68,3,7,5,9,7,7,9,3,7,5,0,0,0,0,0,0,9,0.891
789,782,69,31,15,7,1,782,31,69,9,3,7,2,5,3,4,9,3,7,0,0,0,0,0,0,15,0.342
790,783,69,31,15,7,1,783,31,69,9,3,7,2,5,3,4,9,3,7,0,0,0,0,0,0,15,0.342
791,784,69,31,15,7,1,784,31,69,9,3,7,2,5,3,4,9,3,7,0,0,0,0,0,0,15,0.342
792,785,69,31,15,7,1,785,31,69,9,3,7,2,5,3,4,9,3,7,0,0,0,0,0,0,15,0.342
793,786,69,31,15,7,1,786,31,69,9,3,7,2,5,3,4,9,3,7,0,0,0,0,0,0,15,0.342
794,787,69,31,15,7,1,787,31,69,9,3,7,2,5,3,4,9,3,7,0,0,0,0,0,0,15,0.342
795,788,69,31,15,7,1,788,31,69,9,3,7,2,5,3,4,9,3,7,0,0,0,0,0,0,15,0.342
796,789,70,31,10,6,3,789,31,70,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
797,790,70,31,10,6,3,790,31,70,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
798,791,71,31,15,7,3,791,31,71,6,6,7,8,5,6,7,6,7,7,0,0,1,0,0,0,15,0.268
799,792,71,31,15,7,3,792,31,71,6,6,7,8,5,6,7,6,7,7,0,0,1,0,0,0,15,0.268
800,793,72,31,15,5,2,793,31,72,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
801,794,72,31,15,5,2,794,31,72,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
802,795,73,31,12,3,1,795,31,73,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
803,796,74,31,14,5,2,796,31,74,6,6,5,8,5,6,4,6,1,5,0,0,1,0,0,0,15,0.268
804,797,74,31,14,5,2,797,31,74,6,6,5,8,5,6,4,6,1,5,0,0,1,0,0,0,15,0.268
805,798,75,31,12,7,1,798,31,75,9,3,7,2,4,3,4,9,3,7,0,0,0,0,0,0,15,0.342
806,799,75,31,12,7,1,799,31,75,9,3,7,2,4,3,4,9,3,7,0,0,0,0,0,0,15,0.342
807,800,76,31,14,7,1,800,31,76,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
808,801,76,31,14,7,1,801,31,76,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
809,802,76,31,14,7,1,802,31,76,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
810,803,76,31,14,7,1,803,31,76,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
811,804,76,31,14,7,1,804,31,76,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
812,805,76,31,14,7,1,805,31,76,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
813,806,76,31,14,7,1,806,31,76,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
814,807,76,31,14,7,1,807,31,76,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
815,808,76,31,14,7,1,808,31,76,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
816,809,76,31,14,7,1,809,31,76,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
817,810,77,31,15,5,3,810,31,77,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
818,811,77,31,15,5,3,811,31,77,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
819,812,78,31,15,5,2,812,31,78,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
820,813,78,31,15,5,2,813,31,78,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
821,814,78,31,15,5,2,814,31,78,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
822,815,78,31,15,5,2,815,31,78,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
823,816,78,31,15,5,2,816,31,78,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
824,817,78,31,15,5,2,817,31,78,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
825,818,78,31,15,5,2,818,31,78,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
826,819,79,31,12,3,1,819,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
827,820,79,31,12,3,1,820,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
828,821,79,31,12,3,1,821,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
829,822,79,31,12,3,1,822,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
830,823,79,31,12,3,1,823,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
831,824,79,31,12,3,1,824,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
832,825,79,31,12,3,1,825,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
833,826,79,31,12,3,1,826,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
834,827,79,31,12,3,1,827,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
835,828,79,31,12,3,1,828,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
836,829,79,31,12,3,1,829,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
837,830,79,31,12,3,1,830,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
838,831,79,31,12,3,1,831,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
839,832,79,31,12,3,1,832,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
840,833,79,31,12,3,1,833,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
841,834,79,31,12,3,1,834,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
842,835,79,31,12,3,1,835,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
843,836,79,31,12,3,1,836,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
844,837,79,31,12,3,1,837,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
845,838,79,31,12,3,1,838,31,79,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.423
846,839,80,31,14,7,1,839,31,80,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
847,840,80,31,14,7,1,840,31,80,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
848,841,80,31,14,7,1,841,31,80,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
849,842,80,31,14,7,1,842,31,80,8,9,7,5,4,9,4,8,1,7,0,0,0,0,0,0,14,0.343
851,843,81,31,15,8,3,843,31,81,9,3,8,2,5,3,6,9,3,8,0,0,0,0,0,0,15,0.342
852,844,81,31,15,8,3,844,31,81,9,3,8,2,5,3,6,9,3,8,0,0,0,0,0,0,15,0.342
853,845,81,31,15,8,3,845,31,81,9,3,8,2,5,3,6,9,3,8,0,0,0,0,0,0,15,0.342
854,846,81,31,15,8,3,846,31,81,9,3,8,2,5,3,6,9,3,8,0,0,0,0,0,0,15,0.342
855,847,82,31,9,4,2,847,31,82,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.891
856,848,82,31,9,4,2,848,31,82,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.891
857,849,82,31,9,4,2,849,31,82,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.891
858,850,82,31,9,4,2,850,31,82,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.891
859,851,83,31,9,4,2,851,31,83,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.891
860,852,83,31,9,4,2,852,31,83,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.891
861,853,84,31,10,5,3,853,31,84,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
862,854,84,31,10,5,3,854,31,84,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
863,855,84,31,10,5,3,855,31,84,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
864,856,84,31,10,5,3,856,31,84,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
865,857,84,31,10,5,3,857,31,84,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
866,858,84,31,10,5,3,858,31,84,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
867,859,85,31,11,6,3,859,31,85,4,2,6,1,9,2,5,4,2,6,0,0,0,0,0,0,10,0.478
868,860,85,31,11,6,3,860,31,85,4,2,6,1,9,2,5,4,2,6,0,0,0,0,0,0,10,0.478
869,861,85,31,11,6,3,861,31,85,4,2,6,1,9,2,5,4,2,6,0,0,0,0,0,0,10,0.478
870,862,85,31,11,6,3,862,31,85,4,2,6,1,9,2,5,4,2,6,0,0,0,0,0,0,10,0.478
871,863,85,31,11,6,3,863,31,85,4,2,6,1,9,2,5,4,2,6,0,0,0,0,0,0,10,0.478
872,864,85,31,11,6,3,864,31,85,4,2,6,1,9,2,5,4,2,6,0,0,0,0,0,0,10,0.478
873,865,85,31,11,6,3,865,31,85,4,2,6,1,9,2,5,4,2,6,0,0,0,0,0,0,10,0.478
874,866,85,31,11,6,3,866,31,85,4,2,6,1,9,2,5,4,2,6,0,0,0,0,0,0,10,0.478
875,867,86,31,15,5,3,867,31,86,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
876,868,86,31,15,5,3,868,31,86,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
877,869,86,31,15,5,3,869,31,86,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
878,870,87,31,8,1,2,870,31,87,5,8,1,4,2,8,8,5,6,1,0,0,0,0,0,0,13,0.392
879,871,87,31,8,1,2,871,31,87,5,8,1,4,2,8,8,5,6,1,0,0,0,0,0,0,13,0.392
880,872,88,31,15,5,2,872,31,88,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
881,873,88,31,15,5,2,873,31,88,6,6,5,8,7,6,7,6,7,5,0,0,1,0,0,0,15,0.268
882,874,89,31,13,9,1,874,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
883,875,89,31,13,9,1,875,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
884,876,89,31,13,9,1,876,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
885,877,89,31,13,9,1,877,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
886,878,89,31,13,9,1,878,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
887,879,89,31,13,9,1,879,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
888,880,89,31,13,9,1,880,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
889,881,89,31,13,9,1,881,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
890,882,89,31,13,9,1,882,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
891,883,89,31,13,9,1,883,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
892,884,89,31,13,9,1,884,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
893,885,89,31,13,9,1,885,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
894,886,89,31,13,9,1,886,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
895,887,89,31,13,9,1,887,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
896,888,89,31,13,9,1,888,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
897,889,89,31,13,9,1,889,31,89,7,5,9,6,4,5,1,7,8,9,0,0,0,0,0,0,12,0.423
898,890,90,31,14,2,2,890,31,90,8,9,2,5,4,9,4,8,1,2,0,0,0,0,0,0,14,0.343
899,891,90,31,14,2,2,891,31,90,8,9,2,5,4,9,4,8,1,2,0,0,0,0,0,0,14,0.343
900,892,90,31,14,2,2,892,31,90,8,9,2,5,4,9,4,8,1,2,0,0,0,0,0,0,14,0.343
901,893,91,31,15,7,3,893,31,91,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
902,894,91,31,15,7,3,894,31,91,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
903,895,91,31,15,7,3,895,31,91,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
904,896,91,31,15,7,3,896,31,91,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
905,897,91,31,15,7,3,897,31,91,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
906,898,91,31,15,7,3,898,31,91,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
907,899,91,31,15,7,3,899,31,91,9,3,7,2,5,3,6,9,3,7,0,0,0,0,0,0,15,0.342
908,900,92,31,15,8,3,900,31,92,1,1,8,7,8,1,6,1,3,8,0,0,1,0,0,0,11,0.765
909,901,92,31,15,8,3,901,31,92,1,1,8,7,8,1,6,1,3,8,0,0,1,0,0,0,11,0.765
910,902,92,31,15,8,3,902,31,92,1,1,8,7,8,1,6,1,3,8,0,0,1,0,0,0,11,0.765
911,903,92,31,15,8,3,903,31,92,1,1,8,7,8,1,6,1,3,8,0,0,1,0,0,0,11,0.765
912,904,93,31,14,5,2,904,31,93,2,4,5,3,3,4,2,2,1,5,0,0,0,1,0,0,14,0.21
913,905,93,31,14,5,2,905,31,93,2,4,5,3,3,4,2,2,1,5,0,0,0,1,0,0,14,0.21
914,906,93,31,14,5,2,906,31,93,2,4,5,3,3,4,2,2,1,5,0,0,0,1,0,0,14,0.21
915,907,93,31,14,5,2,907,31,93,2,4,5,3,3,4,2,2,1,5,0,0,0,1,0,0,14,0.21
916,908,93,31,14,5,2,908,31,93,2,4,5,3,3,4,2,2,1,5,0,0,0,1,0,0,14,0.21
917,909,93,31,14,5,2,909,31,93,2,4,5,3,3,4,2,2,1,5,0,0,0,1,0,0,14,0.21
918,910,93,31,14,5,2,910,31,93,2,4,5,3,3,4,2,2,1,5,0,0,0,1,0,0,14,0.21
919,911,93,31,14,5,2,911,31,93,2,4,5,3,3,4,2,2,1,5,0,0,0,1,0,0,14,0.21
920,912,93,31,14,5,2,912,31,93,2,4,5,3,3,4,2,2,1,5,0,0,0,1,0,0,14,0.21
921,913,93,31,14,5,2,913,31,93,2,4,5,3,3,4,2,2,1,5,0,0,0,1,0,0,14,0.21
922,914,94,31,12,3,1,914,31,94,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
923,915,94,31,12,3,1,915,31,94,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
924,916,94,31,12,3,1,916,31,94,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
925,917,94,31,12,3,1,917,31,94,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,15,0.342
926,918,95,31,14,2,2,918,31,95,2,4,2,3,3,4,2,2,1,2,0,0,0,1,0,0,14,0.21
927,919,95,31,14,2,2,919,31,95,2,4,2,3,3,4,2,2,1,2,0,0,0,1,0,0,14,0.21
928,920,95,31,14,2,2,920,31,95,2,4,2,3,3,4,2,2,1,2,0,0,0,1,0,0,14,0.21
929,921,95,31,14,2,2,921,31,95,2,4,2,3,3,4,2,2,1,2,0,0,0,1,0,0,14,0.21
930,922,95,31,14,2,2,922,31,95,2,4,2,3,3,4,2,2,1,2,0,0,0,1,0,0,14,0.21
931,923,95,31,14,2,2,923,31,95,2,4,2,3,3,4,2,2,1,2,0,0,0,1,0,0,14,0.21
932,924,96,31,10,6,3,924,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
933,925,96,31,10,6,3,925,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
934,926,96,31,10,6,3,926,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
935,927,96,31,10,6,3,927,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
936,928,96,31,10,6,3,928,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
937,929,96,31,10,6,3,929,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
938,930,96,31,10,6,3,930,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
939,931,96,31,10,6,3,931,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
940,932,96,31,10,6,3,932,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
941,933,96,31,10,6,3,933,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
942,934,96,31,10,6,3,934,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
943,935,96,31,10,6,3,935,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
944,936,96,31,10,6,3,936,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
945,937,96,31,10,6,3,937,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
946,938,96,31,10,6,3,938,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
947,939,96,31,10,6,3,939,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
948,940,96,31,10,6,3,940,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
949,941,96,31,10,6,3,941,31,96,4,2,6,1,9,2,5,4,5,6,0,0,0,0,0,0,10,0.478
