"seccion","munn","edon","disloc2018","disloc2015","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2015","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,24,4,4,1602,4,1,1,0,0,1,0,0,169372,2534093,0,0.997446646041455,0.997446646041455,4,0.541,4,0.541,0.07,0.93,0.095,0.34,0.64,0.02,4,0.505,4,0.505,1,1
15,2,24,11,11,369,7,3,0,1,1,0,0,0,177381,2534093,0,1.24954351915543,0.952410536265628,11,0.433,7,0.433,0.169,0.831,0.122,0.191,0.809,0,11,0.424,7,0.424,3,3
34,3,24,14,14,3325,5,4,0,1,0,1,0,0,169229,2534093,0,0.998289497268987,0.998289497268987,14,0.335,5,0.335,0.063,0.937,0.063,0.311,0.689,0,14,0.273,5,0.273,4,4
98,6,24,1,1,1625,3,5,0,1,1,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,0.919,3,0.919,0.303,0.698,0.069,0.171,0.829,0,1,0.891,3,0.891,5,5
220,11,24,10,10,1932,2,6,1,0,0,1,0,0,172259,2534093,0,1.11538483546037,0.980729792541077,10,0.663,2,0.663,0.289,0.711,0.069,0.508,0.492,0,10,0.541,2,0.541,6,6
266,13,24,12,12,10243,9,15,0,1,1,0,1,0,168058,2534093,0,1.00524541130641,1.00524541130641,12,1,9,1,0.518,0.482,0.062,0.667,0.333,0,12,1,9,1,15,15
371,14,24,13,13,1417,6,14,1,0,0,0,1,0,167752,2534093,0,1.00707910089497,1.00707910089497,13,0.527,6,0.527,0.244,0.756,0.095,0.347,0.612,0.041,13,0.526,6,0.526,14,14
555,21,24,4,4,2005,1,1,0,1,1,0,0,0,169372,2534093,0,0.997446646041455,0.997446646041455,4,0.541,4,0.497,0.07,0.93,0.095,0.34,0.64,0.02,4,0.505,4,0.445,2,2
773,28,24,2,5,13064,14,10,1,0,0,1,0,0,171753,2534093,0,0.875402406059193,0.983619111941761,6,0.241,10,0.361,0.612,0.387,0.025,0.912,0.088,0,6,0.314,10,0.316,10,10
798,28,24,7,5,1521,12,9,1,0,0,1,0,0,168677,2534093,0,0.875402406059193,1.00155642638494,7,0.27,10,0.261,0.612,0.387,0.025,0.912,0.088,0,7,0.301,10,0.255,9,9
822,28,24,2,7,1631,10,10,1,0,0,1,0,0,171753,2534093,0,0.884074337666325,0.983619111941761,6,0.241,10,0.241,0.914,0.086,0.026,0.984,0.016,0,6,0.314,10,0.314,10,10
838,28,24,2,6,1448,11,10,1,0,0,1,0,0,171753,2534093,0,0.868320320999457,0.983619111941761,6,0.241,10,0.297,1,0,0,0.979,0.021,0,6,0.314,10,0.29,8,8
897,28,24,2,6,968,15,10,1,0,0,0,0,0,171753,2534093,0,0.868320320999457,0.983619111941761,6,0.241,10,0.12,1,0,0,0.979,0.021,0,6,0.314,10,0.296,8,8
942,28,24,8,8,2528,13,11,1,0,0,0,0,0,153852,2534093,0,1.008076649203,1.09806524018754,8,0.491,13,0.491,0.823,0.178,0.065,1,0,0,8,0.444,13,0.444,11,11
1336,37,24,15,15,651,8,7,1,0,0,0,1,0,164315,2534093,0,1.02814431630304,1.02814431630304,15,0.59,8,0.59,0.126,0.874,0.059,0.27,0.703,0.027,15,0.478,8,0.478,7,7
